uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
934d3e5aa52f53261b8bf2c052788f4f,"He explained to CNN Portugal that he was contacted  yesterday, at ""around 10pm"". ""I was surprised, initially I  thought it was a joke (...). I thought it was a prank"", he said.José stated that he got ""very anxious"" because he  himself had played the day before and ""could"" be the winner. However,  he said he was ""very happy"" to have been the person to issue the  ticket.""I wish the player a lot of happiness, and good health. In  this case, I think there will be no shortage of money"", he joked. According to the official website of Jogos Santa Casa, there  was a player in Portugal who matched the five numbers and two stars and won the  Euromillions jackpot, worth €26,956,990.00.",Euromillions ticket shop owner thought the win was “a joke”,https://www.theportugalnews.com/news/2022-12-28/euromillions-ticket-shop-owner-thought-the-win-was-a-joke/73383,portugalnews,www.theportugalnews.com,9,113
1312828c5f9f88a7181685365b1258d6,"On this coast with extensive beaches and protected dunes,  where you can still build without seeing the house next door, residents and  investors from all over the world, who due to their financial capacity could  buy a house in any location, love the possibility of being able to walk freely  through the streets without anyone bothering them. At Comporta, you can  experience the much-desired ""slow-living"". (...) Melides, in turn,  was compared to 1950s Saint Tropez by the New York Times in 2021. Porta da Frente | Christie’s started by operating in the  real estate market of Cascais and Lisbon, later in Oeiras and, more recently,  in Comporta. How do you explain this evolution? It was in 1995 that Porta da Frente opened its doors and  presented itself for the first time to the market with an ambitious project  prepared to lead, based on the provision of a real estate service of  excellence. The idea of ​​the need for specialization in a single market led to  the choice of Cascais to implement and start our development in the medium/high  and high segment. This is a premium market with national and international  prestige, where we have positioned ourselves to this day as the main mediator  in the segment. Later, we expanded towards the Portuguese capital. Also in  Lisbon, where we are currently one of the two main players, we managed to make  a difference, as we led the change in customer service, through a personalized  and proximity service. The desire to work in a close and personalized way led us to  open our third office, in Oeiras, despite having previously worked in this  geographic area. In 2022, after going through 2 years of a pandemic with the  best results ever, we wanted to continue to grow and set out to open 2 new  offices: one in Parque das Nações and another in Comporta. As 26 years ago,  when we opened our first office in Cascais, our pioneering DNA will continue to  lead us in our constant search for new markets and regions. What makes Portugal, and more specifically, Comporta, so  attractive to foreign clients/investors? And what are the main countries of  origin of these customers and investors? Alentejo is a region of small traditional villages, vast  plains, and untouched nature. On this coast with extensive beaches and  protected dunes, where you can still build without seeing the house next door,  residents and investors from all over the world, who due to their financial  capacity could buy a house in any location, love the possibility of being able  to walk freely through the streets without anyone bothering them. At Comporta,  you can experience the much-desired ""slow-living"". Despite the fact that several projects are about to be  launched and many others are already being marketed, there is great concern  with the outdoor and private spaces of each property, which greatly delights  those who buy them. The Alentejo people, on the other hand, are warm and  friendly people like few others, with a very rich culture and a gastronomy of  ""eating and crying for more"". The climate is also another very  attractive factor for Portugal, and more particularly for the Alentejo region,  with heat from April to October.And this southern oasis has not gone unnoticed by the  international media: in 2019, Forbes did a report on ""Alentejo, the hidden  gem, as the new place to go in Portugal"". Melides, in turn, was compared  to 1950s Saint Tropez by the New York Times in 2021.At Porta da Frente | Christie's, we have a very strong  international focus, with more than 65% of deals closed with foreigners and  more than 35 buying nationalities. Currently, we have a very high demand from  French, English, American, and Spanish clients. What attracts clients and investors to Portugal,  especially high-net-worth individuals? Portugal has entered the radar of foreigners and will never  leave. The country offers a series of advantages and conditions far superior to  any European country, and with a lower cost of living.We offer the perfect balance between modernity and  tradition. In the greater Lisbon region, which follows the river and then the  sea, you can find all the amenities you would expect from a capital  city—museums, concert halls, restaurants, shops, and an international airport.  And, just a few kilometers away, you can live a completely different lifestyle  in Oeiras and Cascais, next to the beach and sea. Access to transport, ease of doing business with English or  French-speaking residents, and opportunities for education, work, and culture  are the main reasons why foreigners like the cities around Portugal, along with  the practice of sports, from surf to golf. And because health is the most precious asset of all,  another of the priorities of those who come to the country is also the health  system. Countries like the United States have an exclusively private health  service with very high prices, making medical care very expensive.Clients with high wealth normally seek privacy, quality of  construction and security. And Portugal offers all this at very competitive  prices. We are one of the safest countries in the world, with new construction  and high quality renovations, where you can walk freely throughout the country  at anytime. How do you see the residential market currently in  Portugal? Any market bubbles in sight? 2022 has been a very positive and dynamic year, with a sharp  growth of 65% (in sales and leases) compared to last year, where sales have a  special focus. This data shows us that, despite the war and a post-pandemic  period, real estate is the safest and most profitable investment. Demand has continued to be strong, both from Portuguese and  other nationalities, with an emphasis on the North American market, in addition  to those who have sought us out the most in recent years, such as Brazilians  and French. We have seen the integration of complete families, as well as  retirees, and more recently, customers with the profile of digital nomads.  We are confident and optimistic for the second half of 2022,  and we believe that the market will remain dynamic and in high demand. Proof of  this confidence in the market and in our capacity is the opening of two  physical stores next month.by Dadinha Forte Silva - Commercial Director at Porta da Frente | Christie's","Comporta and Melides, the hidden gems in Portugal",https://www.theportugalnews.com/news/2022-09-22/comporta-and-melides-the-hidden-gems-in-portugal/70527,portugalnews,www.theportugalnews.com,8,964
039752daa1530d19399611a43484f696,A teacher who was moved by  her plight started a crowdfunding campaign and has managed to raise the money  to help the woman who has been struggling since the death of her husband  according to the BBC. ,Good cause,https://www.theportugalnews.com/news/2022-12-28/good-cause/73358,portugalnews,www.theportugalnews.com,2,36
1fe04edb351725c1c24a8dc48b1c4afa,"The number of buildings licensed in the third quarter of  2022 fell by 7.7% in the third quarter compared to the same period last year –  after having already fallen by 6.6% in the previous three months –, with 5,700  permits registered during these summer months according to a report by ECO.Of the total number of licensed buildings in Portugal in  this period, 76.7% were for new construction, with 81% of these being for  family housing. The data were released by INE, which adds that cases of  demolition (312 buildings) corresponded to 5.4% of the total.The Autonomous Region of Madeira was the only region to show  a positive year-on-year change in the total number of licensed buildings  (+7.9%). In all the other regions of the country, there were negative  year-on-year changes, particularly in the Alentejo with -30.5%.In percentage terms, the decrease in the number of licensed  buildings in the third quarter was greater in rehabilitation works, which  decreased by 12.6%, than in cases corresponding to new constructions (-5.8%).  Already in a comparison with what had happened between April and June of this  year, licensing in new constructions decreased by 7.8% and rehabilitation works  decreased by 12.1% in the following three months. Analysing, in particular, the case of new constructions for family  housing, the drop in the period under analysis was 4.7%, for a total of 6.9  thousand licensed dwellings. The only positive year-on-year variations in this  indicator were registered in the Algarve – driven by the municipalities of  Loulé, Silves, and São Brás de Alportel – and in Madeira (+58.6% and +2.5%,  respectively).On the other hand, the most significant decreases occurred in the  Azores (-26%; -40 dwellings) and in Área Metropolitana de Lisboa (-17.6%; -265  dwellings).Related articles:What are the most popular types of houses in Portugal?Number of houses increasing at “much slower pace”",Fewer houses being built in Portugal,https://www.theportugalnews.com/news/2022-12-18/fewer-houses-being-built-in-portugal/72969,portugalnews,www.theportugalnews.com,6,264
5e2c8a17dc54f8952dfae71cc86c6e6d,"Jonathon  Scott, director of Algarve Removals, assured The Portugal News that “Since  Brexit, Algarve Removals’ weekly services to and from Portugal to the UK and  Spain have been operating as usual and that there have been no complications.” Algarve  Removals have purpose-built depots in the UK, Spain, and Portugal, having  this year invested in a new purpose-built depot in the Algarve which includes a  fantastic warehouse and office facility, all in a secure and private compound. This  can be for long or short term and they have specialised wooden storage  containers to keep your items in. Additionally,  Algarve Removals moves larger items of furniture so you can purchase UK garden  furniture and beds and they can get that shipped over to the Algarve or Malaga.  Covering  the whole of PortugalMost  importantly, Algarve Removals also covers central and northern Portugal and not  just the Algarve. “We cover the whole of Portugal on a weekly service and what  is quite crucial is that we operate our own vehicles and staff. We have our own  warehouses in the Algarve and in Central Portugal, so it is not sublet out to  or contracted to different companies. Everything is handled by Algarve Removals  from start to finish and it is a complete service with maximum security, with  our priority being our client’s peace of mind.”CustomsOn the  topic of Brexit, Jonathon explained that “There are lots of concerns in the  community and from people moving abroad that Brexit means that people cannot  send their goods over to Portugal or back to the UK and that it has become  difficult. However, this is not the case, our weekly services have never  stopped as we take care of all customs paperwork. Algarve Removals has taken on  new staff and in-house customs clerks to handle all custom requirements.” This  enables Algarve Removals to send your personal effects to and from the UK,  Portugal, and Spain without any issues. What  does 2023 have in store?Jonathon  told The Portugal News that “Algarve Removals has had an extremely successful  year, in which the company has seen a considerable expansion, which includes  opening a new warehouse in the Algarve and increasing our fleet of vehicles in  Portugal and in the UK.”When asked  about the upcoming year, Jonathon affirmed that “We have never been busier and  we just want to carry on a positive direction next year and we plan on  replacing our fleet with brand new lorries and vans, to keep everything new and  fresh. We are increasing storage to be all over Portugal and we will be looking  at increasing staff as we carry on being as busy as we are. We will continue to  operate our weekly service, including all custom procedures, making it stress-free for all our customers.”  Please do  not hesitate to contact the friendly Algarve Removals team: UK: +44 (0) 1621  850 070, PT: (+351) 289 513 851 or email sales@algarveremovals.com. For more  information, please visit www.algarveremovals.com. ",Worried about Customs post Brexit? Algarve Removals have got you covered! ,https://www.theportugalnews.com/news/2022-12-29/worried-about-customs-post-brexit-algarve-removals-have-got-you-covered/73296,portugalnews,www.theportugalnews.com,11,457
bc3b4c4c6a5f519925bffe6042555ff5,"The party explains that the proposal is for the eco-tax to  have a unit value of three euros per passenger, the amount of which ""will  be channelled towards financing utilities generated with activities related to  the tourism sector, with a special focus on areas of greater demand and tourist  affluence"".It is also intended to channel funds to ""support  projects by entities, public or private, whose objective is environmental  preservation"", defends PAN.In justifying the proposal, the party points out that cruise  tourism ""is demonstrably a source of air, sea and land pollution, with a  strong ecological footprint"".""Cruise ships, despite representing a small percentage  of the global shipping industry, are one of the most polluting, accounting for  around 24% of all waste originating from maritime navigation and for the  emission of greenhouse gases. In 2018 alone, and in reference to European Union  ports, cruise ships emitted more than 139 tonnes of CO2"", warns the party.In addition, there are still ""potential risks to the  well-being of human and animal health"", as well as ""the pressure  exerted"" on the natural heritage and ""the impact generated on local  communities, with the expansion of this activity"". The party claims that ""despite the risks already  documented, and even though it is committed to investing in sustainable  tourism"", the Regional Government (PSD/CDS-PP/PPM) has been  ""promoting and consolidating the region as an attractive place for this  tourism segment, with clear results in the increase in the number of stopovers,  which reached a record 200 arrivals this year"".",Calls for eco-tax for cruise ships,https://www.theportugalnews.com/news/2022-12-27/calls-for-eco-tax-for-cruise-ships/73328,portugalnews,www.theportugalnews.com,3,226
faa2db987e46b29ab10f54ffe78b0152,"Here are  some gardening hints that might help If you struggled with your garden last  year, but don’t get discouraged, as some are common challenges that all  gardeners miss at some point.  Sometimes we learn our lesson the first  time, but sometimes we need reminding!Spacing  plants appropriately  is something that many struggle with. When we start positioning new plants, it  seems like the spacing recommended is way too generous. ‘There’s no way they’ll  get that big’ we think as we plant them in closer than they should be. But they  will get that big. And having vegetables in particular too close together can  cause lower yields, require more watering, and make it easy for pests and  disease to spread faster. If your plants seemed too crowded last year, take a  ruler with you this year when you plant.Planting  too early when you  are itching to get your seeds into the ground. You’ve bought the seeds, and  they are burning a hole in your, well, wherever you keep them. You just want to  start them. Or you picked up some plants on the first lovely weekend of the  year. What can it hurt to begin planting early? As it turns out, quite a  lot.  Planting too early can result in spindly plants because of too  little light, they can be more prone to bolting, and you’ll also have to  transplant them up in pot sizes more times, which sometimes isn’t good for the  plant. Bougainvillea doesn’t take kindly to being moved too often is one to  look out for. If you put bedding plants out too early, they may not have the  right soil temperatures they need to establish well.  Weeding is the bane of every gardener’s life, and the trick is to get  them under control before they overwhelm your garden. There are three secrets  to weed management - start early, do a little at a time, and be consistent. If  you start early enough, they won’t have a chance to get established. The more  regularly you weed, the more you’ll keep them under control. Don’t attempt to  go out and weed the whole garden in a day. Pick one bed, one row, or one  type of plant, or one patch, and weed for 5-10 minutes a day. You’ll be  surprised how much weeding you can get done in 5 minutes.Watering, too much or too little, is a  balance that can be hard to achieve. It’s one of those gardening skills that  takes practice. For outdoor gardens, this can sometimes be difficult to control  because we are at the mercy of the weather.  Check your pots (or plots)  every two days during cool weather and every day during hot weather. Feel the  soil with your hand. If it’s dry 2-3cms down, you need to water it. On hot days  you may need to water potted plants every day. Early in the season, when your  plants are still babies, it’s a good idea to check the soil every day since  they’re much more susceptible to water stress. And even pots collect weeds, so  pull them out when you find them.Fertilising  is sometimes  something we forget. Many of the most common vegetables we grow are heavy  feeders, and they can deplete the soil of all its nutrients fast.  In the  short term, fertilize your plants consistently through the summer, especially  plants like tomatoes and peppers. In the long term, enrich your garden soil  with compost if you can, and consider a crop rotation routine, so you’re not  growing the same kind of plant in the same space and same soil every  year.  It’s also very easy to replace the soil completely with potted  plants, or even when you dig out an old plant, make the hole left behind a  little bigger, and line the hole with fresh soil. Plant  location matters. Particularly if your garden is new to you, make a ‘sun map’ of your garden, which will  give you an idea of where you have full sun, complete or partial shade.   Check your plants’ labels for location guidance or check with the staff at the  centre when buying.",Common gardening problems,https://www.theportugalnews.com/news/2022-12-27/common-gardening-problems/73293,portugalnews,www.theportugalnews.com,3,677
6b4364418167fe7025869601827e0531,"According to a report by NM, this season at the Motorcycling  World Championships, in Moto3, Moto2 and MotoGP competitions, there have been a  total of 1,106 crashes. In the last 12 years, only the 2017 season had more  (1,126).The numbers only for the top category of motorcycling,  MotoGP recorded a total of 335 crashes during the 20 Grand Prix held throughout  the season, and the Autódromo Internacional do Algarve was where the most  drivers crashed in 2022, with a total of 105 falls. The rainy weekend that took place from the 22nd to the 24th  of April at the Portimão track contributed a lot to this number. The wet ground,  combined with the technical difficulty of the Autódromo Internacional do  Algarve, resulted in difficult days for all the drivers. ",Portimão track home to most MotoGP crashes,https://www.theportugalnews.com/news/2022-12-15/portimao-track-home-to-most-motogp-crashes/72993,portugalnews,www.theportugalnews.com,7,108
24e334d75e485fa4dd287f26d4f4e3a9,"According to the Toronto Sun, while some people are delighted with their return to the Salish Sea,  others claim them to be an “invasive species” along with seals and sea lions in  the local area.",Dolphin delight,https://www.theportugalnews.com/news/2022-12-28/dolphin-delight/73360,portugalnews,www.theportugalnews.com,2,35
ffcb3213322bf7206227921eec2c633c,"Raphael Guerreiro thanked the 68-year-old coach, whose  departure was confirmed by the Portuguese Football Federation (FPF), for the  fact that he launched his “confidence”.“Mister Fernando Santos, thank you very much for everything.  Thank you for the trust placed in me until today and for the opportunity to  represent Portugal. The coach that launched me in 2014, allowed me to  fulfil some of my dreams. A great man who will remain forever in the hearts of  all Portuguese people”, wrote the Borussia Dortmund winger.Quaresma, the 39-year-old winger who sealed the victory over  Croatia, in the extra time of the round of 16 of Euro2016 (1-0), and used in  the final of the competition, against France (1-0 after extra time), warned  that “ criticizing is easy”, before writing that “faith and luck take a lot of  work”, has proved crucial to winning that competition.“Thank you 'mister', for making my childhood dream of one  day becoming a European champion a reality for me and for all Portuguese people.  (…) I hope he will always be an inspiration and a helmsman for the Portuguese  who have dreams and are willing to fight for them. If so, throughout our  history we will still lift many cups in life! Thank you”.Right-back Cédric Soares, 31, thanked Fernando Santos for  the titles won and the “memories” he left the team with, after eight years at  the helm. “Thank you for everything you gave to Portuguese football,  for the memories, and for the titles, especially what we won together. I will  never forget the road to the Euro 2016 title. He made us believe that we would  be able to make history. I wish him the best in this new phase”, stressed the  Arsenal player, in a publication on Instagram.",Praise for Santos for turning 'dreams' into 'reality',https://www.theportugalnews.com/news/2022-12-16/praise-for-santos-for-turning-dreams-into-reality/73006,portugalnews,www.theportugalnews.com,4,257
f8b6fb789fd876d0b6ed44de43efadda,"According to the BBC,  director Eike Schmidt emailed his staff: ""Where punctuation is concerned  it is necessary to avoid altogether, as ever only where possible, exclamation  marks, while with both question marks and exclamation marks only one is  necessary at the end of a sentence with no repetition."" ",Cut the bold,https://www.theportugalnews.com/news/2022-12-28/cut-the-bold/73348,portugalnews,www.theportugalnews.com,3,45
c7f5a5b2cd3b98bd58b6204f66c8a05a,"Alcochete, in the district of Setúbal, is the municipality  where there are more residents who have average monthly earnings higher than  the national average, which currently stands at €1,247, according to data  released by the National Statistics Institute (INE) and reported by  idealista/news.“(…) In 154 (50%) of the 308 municipalities, the average  monthly earnings of full-time employees with full pay were, in 2020, less than €1,000”.According to INE, of the 23 municipalities with average  monthly earnings above the national average (€1,247), 11 are located in the  Lisbon Metropolitan Area, with emphasis on Alcochete (€2,020), Oeiras (€1,840)  and Lisbon (€1,703).Other areas of the country with above-average earnings are:3 municipalities in the Porto Metropolitan Area – Porto  (1,498 euros), Matosinhos (1,388 euros), and Maia (1,298 euros);5 municipalities in the Centre region – Vila Velha de Ródão  (1,367 euros), Marinha Grande (1,330 euros), Estarreja (1,297 euros), Aveiro  (1,286 euros) and Constância (1,282 euros);3 municipalities in Alentejo – Castro Verde (1,941 euros),  Sines (1,861 euros) and Campo Maior (1,324 euros);1 municipality in the Autonomous Region of the Azores – Vila  do Porto (1,779 euros).",Where do you earn the most in Portugal? ,https://www.theportugalnews.com/news/2022-12-24/where-do-you-earn-the-most-in-portugal/73162,portugalnews,www.theportugalnews.com,7,146
c98d1093a9ded2d5c4c7dd895d63fd8a,"“In average terms, the value of rents is, in 2021, €334, an  amount that in the previous Census was €235, according to the Marktest website.The data ""shows that prices ranging between 200 and 399  euros are the most frequent in Portugal, representing 40.4% of rented  accommodation"".In total, 30.1% of rented accommodation has an income of  less than 200 euros and 17.7% has an income equal to or greater than 500 euros.These values show, however, ""important differences in  the different councils"", says Marktest. ""In the municipality of Cascais, 46.6% of rented  accommodation has a rent level above 500 euros. Lisbon (41.8%) and Oeiras  (40.9%) close the set of municipalities whose percentage of accommodation with  equal rent or more than 500 euros is above 40%"".",Majority of rental properties under €500 per month,https://www.theportugalnews.com/news/2022-12-28/majority-of-rental-properties-under-500-per-month/73374,portugalnews,www.theportugalnews.com,7,104
0be2d5da1e2537572321242755715bb7,"Preliminary data shows that  the average daily temperature in Spain in 2022 was above 15 degrees.   2022 is also poised to have been one of the driest years on record, with only  2005 and 2017 having less rainfall in a year. ",Scorchio Spain,https://www.theportugalnews.com/news/2022-12-28/scorchio-spain/73345,portugalnews,www.theportugalnews.com,2,35
b3d40d6e5b5c47e7052b557f64a007d9,"""Of the 69% who will take advantage of these  promotions, 44% will take the opportunity to shop for themselves or others, not  being related to Christmas"", reports Notícias ao Minuto.On the other hand, 25% say they are going to take advantage  of this occasion to do some late Christmas shopping, mainly younger  respondents, aged 18 to 24 (35%). 36% of respondents over 55 years old, do not intend to take  advantage of the January sales.",Portuguese heading to the January sales,https://www.theportugalnews.com/news/2022-12-29/portuguese-heading-to-the-january-sales/73392,portugalnews,www.theportugalnews.com,6,62
3ab39cc3e959584f2da6ffe39bece056,"Of course,  it's not a uniquely Iberian thing, there clearly seems to be an ongoing  obsession with the fine art of campanology all over the European continent, not  least of all in France. However, the Iberian variety do seem to be unusually  bold - as in LOUD!  These great  clappering rogues have often brought me (the typically unwary visitor) many a  rude awakening at secluded Portuguese Praças. Just as, perhaps, I might have  embarrassed myself by rudely dozing off mid-coffee-break on a sultry summer's  afternoon, ""BONG!-BONG!!"" go those bells. Yes, no fewer than two  obligatory (extra loud) ""BONGS!"" that might put Big Ben to shame when  experienced at such close proximity. For some reason, church clocks in Portugal  often chime twice at the top of each hour, as if there was even the remotest  possibility that anyone who isn't absolutely stony deaf could have missed the  first almighty CLANG! Even English  cities with their vast, grey (Coronation Street) chimney-scapes are endlessly  filled with often repetitive bell chimes which grate through mist and murk  bearing the unmistakable wafts of coal smoke and kerosene; tainting the chill  Autumnal twilight.  In Ireland, at  6pm sharp, Irish TV dedicates a whole minute of its daily programme schedule to  the monotones of an ""Angelus"" bell which routinely rings out before  Radio Telefis Éireann's main evening news bulletin. This is an Irish  broadcasting tradition that predates television in Éire, hailing all the way  back to Radio Éireann days which broadcast from studios located at the historic  An Post (GPO) building in O'Connell Street during the 1950's. Unnerving  Frankly, I've  always been slightly unnerved by the sound of even the most distant church  bells. Having been brought up in a tiny Welsh community where, if my childhood  recollections serve me correctly, chiming church bells always seemed to hold  somewhat funereal undertones. In later life, whilst visiting large English  towns and cities, weekend mornings often commenced far earlier than originally  anticipated because the dreaded chain-ringers commenced their high-decibel  rehearsal routines bright and early. Seemingly endless renditions that  prematurely led me (bleary eyed) to the nearest coffee shop. I remember feeling  distinctly unnerved by those ecclisiastical renditions because they evoked such  somber childhood flashbacks; of days spent whispering behind respectfully drawn  curtains. Credits: envato elements; Author: By ADDICTIVE_STOCK;  I guess the  abundance of ancient (yet still highly efficient bells) are to be expected in  any great European city where there are bound to be an abundance of churches  and cathedrals all merrily tinkling, bonging and jangling especially on the  Sabbath and during religious festivals. Festivals that often hold particular  reverence in certain regions. For instance, the run up to Easter is  particularly well marked in Sevilla where the incessant chimes of carillons  resonate across this beautiful city, seemingly at all hours. Just as you might  find yourself settling down after a prolonged recital, glass in hand with some  reading material firmly grasped in the other, another jubilant high decibel  rendition shatters that transient moment of relative tranquility. The likes of  me, so verily spoilt by the blessings of a quiet rural upbringing, begin to  pine for long lost days when our village church bells only soberly chimed the  passing of the dear-departed or proudly proclaimed the occasion of a joyful  summer wedding. Yin & Yan, in perfect harmony. Uncannily loud Whilst there  are church clocks in Portugal that routinely strike the hour twice, there are  some that do so half-hourly or even every fifteen minutes. How many of us have,  in perfectly good faith, booked our Airbnb hostelries in some remote Alentejo  town only to discover the floodlit church clock (just across a picturesque  alleyway) obligingly reminds everyone of the time every 15 minutes without  fail. What will not have been noted in all the Airbnb bumph is that this  happens all night long.  By now, you  might well be forgiven for thinking that this article may be looking  increasingly like the sorry diatribe of a helpless insomniac. However, I will  defend my abject moaning by again declaring that those bells do tend to be  uncannily loud! I didn't miss the opportunity to tentatively point out this  minor omission to our charming Airbnb host, politely declaring that the  relentless tolling was certainly never mentioned in any of their bumph.  However, I was gazed at curiously by all and sundry because I'm sure that  fatigue, by this juncture, was quite likely to be making me come over all Quasimodo  as I gormlessly protested about ""THE BELLS!... THE BELLS!!"" - that  most apocryphal snippet from the Hunchback of Notre-Dame. At the very  least, I can console myself with this thought. I've taken to obsessing about a  matter that might one day generate a vaguely constructive outcome for all the  world's light sleepers and those of us who might require a little bit of hush  in order to think? My deep-seated fascination with ""ACME NOISE  GENERATORS"" stemmed from what's been little more than a pet gripe? Perhaps  if I protest with suitably weighted gusto, I can create for myself a  semi-ambassadorial role for the long-lost luxury of undisturbed (bell-free)  slumber? I may even aspire to liberate entire conurbations from a key element  of maddening noise pollution? There are, surely, numerous less honorable  aspirations doing the rounds? Hardly Bond Villain territory really.Credits: envato elements; Author: by RossHelen;  Outrageous grumpiness? Realistically,  perhaps it's just a state of outrageous grumpiness that has finally riled my  once contented soul? It must be. Because these days, should I happen to be  dining solo, I often catch myself peering irritably over my spectacles like  some excessively bumptious headmaster; cynically scanning and cunningly  observing the folks sitting at the next table. Will they or will they not stoop  to annoyingly photographing their platters of food? By this juncture, my own  dinner (however excellent) has sunk into the realms of a secondary  (unphotographed) consideration. The wait to find out whether the culinary  delights destined for the next table pass as being Instagrammable will be  brutal. I will have already bet with myself that if I call it correctly and  they DO go into snap-happy mode, I won't have to leave double the usual tip.  Serious stuff indeed! As if by magic  (Mr. Benn style) the waiter arrives, bearing epicurean delights in all their  freshly-plated glories. Amid the obligatory ""obrigados,"" ""de  nadas"" and all the usual assorted pleasantries, there comes a general  consensus that everything looks perfectly delicious. So out come the cutlery,  pure white napkins are carefully unfolded and it's now just a case of will it  be eyes-down for a full tummy or will the ever roving lens of ubiquitous mobile  phone-cams momentarily trump all?  My  people-watching tendencies often continue well past the hour when the last of  the busy swallows return to their nests. Waiters will be stacking away the  outside chairs and tables whilst the last desultory murmurings of mirth,  merriment and gossip ebb away along with the last drops of the evening's fine  wines. Suddenly ""BONG!"" - the bell of the nearby church declares it's  midnight with the usual jarring reverbs. Yep. It's going to be another long  night!",The bells of Portugal,https://www.theportugalnews.com/news/2022-12-25/the-bells-of-portugal/73214,portugalnews,www.theportugalnews.com,4,1112
2f797fe2025ef6a9c0a0e61ae01467e1,"Law 154/2022 of the Ministries of Economy and Sea and  Health, published on June 2, comes into force on the first day of next year.“In catering or drinking establishments, including those  with rooms or spaces intended for dancing, places where smoking is allowed in  areas intended for customers may be set up, provided that these establishments  have an area for customers equal to or greater than 100 m2 and a minimum  ceiling height of 3m”, it reads.The ordinance also dictates rules regarding spaces intended  for smokers, which ""can be constituted up to a maximum of 20% of the area  intended for customers"". These spaces must have a sign and have information posted on  the door about the maximum capacity allowed with “no entry for persons under 18  years of age”.",New smoking rules coming in,https://www.theportugalnews.com/news/2022-12-28/new-smoking-rules-coming-in/73368,portugalnews,www.theportugalnews.com,5,112
68add14cd1150c35f7fdd5821a310159,"According to the IPMA, the districts of Viseu, Porto, Vila  Real, Viana do Castelo, Leiria, Aveiro, Coimbra, and Braga are under a yellow  warning.The warnings due to rain are active until 9:00am today and  then extend to New Year's Eve in Braga, Viana do Castelo, and Porto (from 6:00  pm on Saturday to 9:00 am on Sunday), as well as Aveiro (22:00 on Saturday to  12:00 on Sunday). On the first day of the year (09:00/18:00) a yellow warning  is active in Viseu, Vila Real, Leiria, and Coimbra.The IPMA has also placed the districts of Porto, Aveiro,  Braga, and Viana do Castelo under a yellow warning, due to wind, from the end of  today until Saturday morning.For today, the IPMA predicts periods of rain in the North  and Centre.On Thursday, the IPMA had already released forecasts for New  Year’s Eve, pointing to rain for Minho and the Douro Litoral from Saturday  afternoon, extending the precipitation to the rest of the mainland on Sunday,  the first day of 2023.The rain should affect the southern region “only on the  afternoon of the 1st, gradually changing to showers”, and will decrease in  intensity and frequency.For Madeira, the IPMA also predicts precipitation between  Friday and Sunday, light to moderate wind, and mild temperatures, with maximums  of 20 to 22 degrees Celsius and minimums of 17 to 18 degrees.In the Azores, however, there is a drop in temperatures,  with the minimums around 8/9 degrees and the maximums reaching 14/15 degrees.  ",Heavy rain weather warning,https://www.theportugalnews.com/news/2022-12-30/heavy-rain-weather-warning/73436,portugalnews,www.theportugalnews.com,4,215
b639f7cc50c81981632096de3e25ad0b,"Previous studies have focused on the negative impact of  video games in young people, such as depression or aggressiveness. However, the  present study analysed data on a larger scale on the cognitive development of  the adolescent brain in 2,217 children, the Adolescent Brain Cognitive  Development study (ABCD study), funded by the American Institutes of Health  (NIH). Researchers reviewed participant responses, cognitive  test results, and brain imaging of approximately 2,000 children between the ages  of 9 and 10, divided into two groups: those who never play video games and  those who play them every day for three or more hours.This was the duration chosen because it exceeds the  American Academy of Paediatrics recommendation of one or two hours of video  games per day for older children.Both groups had to perform the same two tasks. In the  first, arrows pointing left or right were shown to the children, who had to  click on the corresponding button as quickly as possible.For the second task, the youngsters were shown a first  face and then a second, after which they had to say if they belonged to the  same person, this time to test their working memory, a short-term memory.After correcting some related statistical biases, such  as parental income, I.Q., and mental  health, researchers found that children who played video games consistently obtained  better results on the tasks.During the tests, children's brains were observed  using specific imaging techniques. The brains of the children that played video  games showed more activity in areas associated with attention and working  memory. ""The findings raise the interesting possibility that video games  provide a cognitive learning experience with measurable neurocognitive  effects,"" conclude the study.However, it is still not possible to know whether  better cognitive performance leads to playing for longer hours, or if it is the  fact that playing for longer periods improves the performance in the children observed.For these and other answers, the study is expected to  continue, to allow more structured information and conclusions to be collected  when these children are older. The continuity of the work will also correlate  with other variables that may interfere with these preliminary results, such as  the children's home environment, physical activity, and sleep quality. Excessive  screen time is obviously bad for mental health and physical activity, mention researchers, but study results show that the  time spent playing video games may be better than the same period of time watching  videos on YouTube for example, which has no detectable cognitive effects.For more information contact Grupo HPA Saude on +351 282 420 400 ",Video games and cognitive performance in pre-adolescents,https://www.theportugalnews.com/news/2022-12-30/video-games-and-cognitive-performance-in-pre-adolescents/73365,portugalnews,www.theportugalnews.com,6,385
